Application class: R2
complTime,nM,nR,Mavg,Mmax,Ravg,Rmax,SHavg,SHmax,Bavg,Bmax,users,dataSize,nCores
69698,2,2,40717,54047,6144,6157,26891,26969,210663295,218968602,1,500,120
72538,2,2,41312,56918,6206,6366,31872,31882,210663295,218968602,1,500,120
71018,2,2,41638,56664,6096,6320,29573,29949,210663295,218968602,1,500,120
71837,2,2,40265,56944,6096,6398,32864,32883,210663295,218968602,1,500,120
74378,2,2,41429,58725,6175,6362,33548,34057,210663295,218968602,1,500,120
71893,2,2,41102,56199,6177,6385,29719,29881,210663295,218968602,1,500,120
71207,2,2,40614,54420,6178,6405,28935,28943,210663295,218968602,1,500,120
72967,2,2,41134,57270,6248,6408,31879,32190,210663295,218968602,1,500,120
71967,2,2,42055,56036,6128,6163,28279,28322,210663295,218968602,1,500,120
73304,2,2,41727,58980,6260,6764,33632,33906,210663295,218968602,1,500,120
71581,2,2,40285,55482,6273,6451,30264,30297,210663295,218968602,1,500,120
76959,2,2,43434,61059,6240,6569,35773,35823,210663295,218968602,1,500,120
77879,2,2,42824,62185,6102,6217,38765,38978,210663295,218968602,1,500,120
75473,2,2,41443,60235,6007,6130,37450,37735,210663295,218968602,1,500,120
71875,2,2,40091,54729,6710,7458,29806,30107,210663295,218968602,1,500,120
67727,2,2,39649,53432,6063,6155,26242,26401,210663295,218968602,1,500,120
73921,2,2,43590,57915,6106,6136,28816,28942,210663295,218968602,1,500,120
77132,2,2,42186,59573,6196,6246,34615,35065,210663295,218968602,1,500,120
70428,2,2,40859,55154,6050,6082,28954,29060,210663295,218968602,1,500,120
67096,2,2,39612,52330,6143,6695,23663,24135,210663295,218968602,1,500,120

