Application class: R2
complTime,nM,nR,Mavg,Mmax,Ravg,Rmax,SHavg,SHmax,Bavg,Bmax,users,dataSize,nCores
83791,4,4,57397,64741,8475,9015,17842,18412,280909832,280924591,1,250,72
82148,4,4,55609,62041,8898,9404,20966,21300,280909832,280924591,1,250,72
78793,4,4,53718,58669,8541,9277,17351,17853,280909832,280924591,1,250,72
85529,4,4,58435,65364,8740,10190,17386,17623,280909832,280924591,1,250,72
86299,4,4,57481,64606,8890,9840,26089,26363,280909832,280924591,1,250,72
87865,4,4,57995,68176,8600,8949,25167,25483,280909832,280924591,1,250,72
85466,4,4,59045,66217,8417,8756,22478,22950,280909832,280924591,1,250,72
87575,4,4,58830,68977,8661,8981,16712,17222,280909832,280924591,1,250,72
76594,4,4,52651,57788,8581,9388,16273,16876,280909832,280924591,1,250,72
78977,4,4,54717,58902,8863,10331,15891,16226,280909832,280924591,1,250,72
84119,4,4,57241,65059,8632,9339,20980,21296,280909832,280924591,1,250,72
79902,4,4,54970,59492,8997,10273,15286,15739,280909832,280924591,1,250,72
82665,4,4,57939,62662,8698,8965,17816,18110,280909832,280924591,1,250,72
87243,4,4,58288,66955,8830,9314,24883,25154,280909832,280924591,1,250,72
93086,4,4,58924,71795,8599,8966,33645,33934,280909832,280924591,1,250,72
84819,4,4,56733,63672,8751,9395,23226,23576,280909832,280924591,1,250,72
82294,4,4,55391,62806,8631,8908,18760,19098,280909832,280924591,1,250,72
87073,4,4,57544,69197,8416,8750,28032,28381,280909832,280924591,1,250,72
82697,4,4,56185,63462,8797,9148,20251,20872,280909832,280924591,1,250,72
83953,4,4,56965,65499,8642,9415,19517,20247,280909832,280924591,1,250,72

