complTime,nCores
536183,80
555798,80
529760,80
515459,80
519288,80
528211,80
520328,80
511411,80
538716,80
460527,80
486735,80
530905,80
527134,80
527019,80
534497,80
649072,80
527247,80
524550,80
478767,80
533600,80
