complTime,dataSize,nCores
173725,359965927,120
71848,359965927,120
74528,359965927,120
122914,359965927,120
76852,359965927,120
92559,359965927,120
103964,359965927,120
88546,359965927,120
93192,359965927,120
100026,359965927,120
77878,359965927,120
85763,359965927,120
71704,359965927,120
130929,359965927,120
149630,359965927,120
74847,359965927,120
85775,359965927,120
91045,359965927,120
108434,359965927,120
82439,359965927,120
