complTime,dataSize,nCores
501520,1079995733,120
484801,1079995733,120
484555,1079995733,120
498157,1079995733,120
596851,1079995733,120
504590,1079995733,120
490509,1079995733,120
525059,1079995733,120
481321,1079995733,120
495976,1079995733,120
500927,1079995733,120
535494,1079995733,120
498713,1079995733,120
505114,1079995733,120
579184,1079995733,120
497092,1079995733,120
495017,1079995733,120
505421,1079995733,120
491133,1079995733,120
485787,1079995733,120
