complTime,dataSize,nCores
277938,720015053,120
237835,720015053,120
241611,720015053,120
279040,720015053,120
280150,720015053,120
271289,720015053,120
274730,720015053,120
282814,720015053,120
275287,720015053,120
290711,720015053,120
433521,720015053,120
252316,720015053,120
240523,720015053,120
302872,720015053,120
172013,720015053,120
242932,720015053,120
260974,720015053,120
276613,720015053,120
270513,720015053,120
344465,720015053,120
