complTime,dataSize,nCores
67727,18271305,120
71967,18271305,120
71581,18271305,120
70428,18271305,120
71837,18271305,120
77879,18271305,120
73304,18271305,120
71207,18271305,120
76959,18271305,120
75473,18271305,120
69698,18271305,120
73921,18271305,120
71893,18271305,120
74378,18271305,120
71875,18271305,120
67096,18271305,120
72538,18271305,120
72967,18271305,120
77132,18271305,120
71018,18271305,120
