complTime,dataSize,nCores
70004,18271305,100
73990,18271305,100
82326,18271305,100
71338,18271305,100
71111,18271305,100
76971,18271305,100
72994,18271305,100
72849,18271305,100
69761,18271305,100
70566,18271305,100
74940,18271305,100
75253,18271305,100
74997,18271305,100
74342,18271305,100
67855,18271305,100
69485,18271305,100
75914,18271305,100
76823,18271305,100
80171,18271305,100
75727,18271305,100
