complTime,dataSize,nCores
81143,31321566,60
78839,31321566,60
79723,31321566,60
85550,31321566,60
82419,31321566,60
87832,31321566,60
76744,31321566,60
77809,31321566,60
76338,31321566,60
77668,31321566,60
79961,31321566,60
86236,31321566,60
77806,31321566,60
78067,31321566,60
75318,31321566,60
79317,31321566,60
77421,31321566,60
80346,31321566,60
79153,31321566,60
84110,31321566,60
