complTime,nCores
1236579,120
673095,120
924705,120
668007,120
585865,120
651629,120
841762,120
1291963,120
759529,120
769006,120
888696,120
677484,120
523039,120
1161512,120
882880,120
642624,120
700962,120
554017,120
1015554,120
771770,120
