complTime,nCores
702759,100
757755,100
642577,100
697601,100
774852,100
537061,100
619667,100
918644,100
680644,100
626945,100
792485,100
690441,100
636579,100
644371,100
570007,100
641054,100
764924,100
702510,100
1261311,100
534517,100
