complTime,dataSize,nCores
222339,360014110,80
168969,360014110,80
115140,360014110,80
129230,360014110,80
110359,360014110,80
173552,360014110,80
115318,360014110,80
177424,360014110,80
132588,360014110,80
149500,360014110,80
120322,360014110,80
121813,360014110,80
116462,360014110,80
140690,360014110,80
107664,360014110,80
135522,360014110,80
155033,360014110,80
159623,360014110,80
144574,360014110,80
166677,360014110,80
