complTime,dataSize,nCores
550956,720000376,60
563605,720000376,60
544131,720000376,60
557896,720000376,60
556573,720000376,60
556691,720000376,60
554211,720000376,60
562840,720000376,60
566938,720000376,60
569305,720000376,60
547731,720000376,60
556781,720000376,60
556862,720000376,60
554292,720000376,60
560866,720000376,60
550012,720000376,60
540390,720000376,60
560169,720000376,60
570998,720000376,60
552370,720000376,60
