complTime,dataSize,nCores
487957,720000376,100
356543,720000376,100
392981,720000376,100
338057,720000376,100
425186,720000376,100
317972,720000376,100
352921,720000376,100
343113,720000376,100
263323,720000376,100
345145,720000376,100
227873,720000376,100
425630,720000376,100
195986,720000376,100
333567,720000376,100
223544,720000376,100
355986,720000376,100
340203,720000376,100
334949,720000376,100
413544,720000376,100
363254,720000376,100
