complTime,dataSize,nCores
86601,180006827,120
41512,180006827,120
77216,180006827,120
38353,180006827,120
39539,180006827,120
38929,180006827,120
40344,180006827,120
39563,180006827,120
43131,180006827,120
41250,180006827,120
38458,180006827,120
36687,180006827,120
79451,180006827,120
38539,180006827,120
39094,180006827,120
37628,180006827,120
38374,180006827,120
38900,180006827,120
46079,180006827,120
44663,180006827,120
