complTime,nCores
389847,60
266103,60
172682,60
295699,60
320104,60
274189,60
280086,60
246776,60
345631,60
258725,60
263140,60
243985,60
313993,60
191100,60
243821,60
222129,60
300939,60
261741,60
289785,60
333210,60
