complTime,nCores
194793,120
89068,120
219411,120
111617,120
159474,120
113151,120
191200,120
105114,120
97891,120
85513,120
275423,120
153241,120
94566,120
127534,120
89058,120
150540,120
141743,120
215385,120
132011,120
126269,120
