complTime,nCores
289012,80
136870,80
193176,80
169786,80
207019,80
187845,80
237639,80
121078,80
131301,80
297786,80
224060,80
240771,80
142020,80
232749,80
242918,80
163070,80
192534,80
163521,80
192826,80
181785,80
