complTime,nCores
223577,100
167455,100
189788,100
274987,100
138839,100
150988,100
103304,100
204898,100
132850,100
101069,100
196440,100
116386,100
198948,100
109801,100
238918,100
133242,100
171906,100
224576,100
119758,100
166455,100
