complTime,nCores
2162432,100
1948246,100
1824296,100
1942924,100
2347015,100
2415899,100
2376705,100
2373575,100
2385860,100
2509774,100
2589319,100
2559879,100
2752220,100
2357868,100
2260484,100
2301220,100
2550110,100
2696321,100
2644347,100
2437695,100
