complTime,nCores
944238,80
956760,80
970408,80
973985,80
951012,80
961442,80
951453,80
936542,80
964306,80
980766,80
959871,80
950370,80
969500,80
975537,80
970177,80
974120,80
968658,80
961678,80
948607,80
950270,80
