complTime,nCores
1794684,120
1808807,120
1918429,120
1837854,120
1759267,120
1905325,120
3371924,120
2859638,120
3355708,120
3358566,120
2849818,120
3505357,120
3467863,120
3000269,120
3172743,120
3771084,120
3164587,120
2872871,120
4089494,120
2881439,120
