Application class: R3
complTime,nM,nR,Mavg,Mmax,Ravg,Rmax,SHavg,SHmax,Bavg,Bmax,users,dataSize,nCores
895584,1148,1009,44667,85262,2727,4827,46278,703833,10785,63140,1,750,80
780055,1148,1009,43599,88429,2651,4425,34418,588126,10785,63140,1,750,80
783161,1148,1009,43763,86132,2848,6337,35568,588677,10785,63140,1,750,80
802181,1148,1009,44108,87750,2880,6239,37245,607987,10785,63140,1,750,80
784475,1148,1009,43819,85857,2853,5076,35447,590511,10785,63140,1,750,80
776035,1148,1009,43881,89098,2834,4552,34207,580071,10785,63140,1,750,80
794598,1148,1009,43967,85108,2800,10105,35537,594222,10785,63140,1,750,80
783129,1148,1009,43631,85726,2905,5239,35503,588060,10785,63140,1,750,80
786371,1148,1009,43362,85624,2796,4731,35752,594279,10785,63140,1,750,80
787102,1148,1009,43779,86606,2820,4963,35452,592718,10785,63140,1,750,80
786306,1148,1009,43184,85608,2789,4354,36197,591481,10785,63140,1,750,80
769594,1148,1009,42645,85397,2807,5002,34491,574386,10785,63140,1,750,80
790162,1148,1009,43283,83956,2831,5068,35330,586336,10785,63140,1,750,80
802740,1148,1009,44323,85669,2778,4844,36506,608408,10785,63140,1,750,80
773446,1148,1009,43401,85779,2867,6155,34418,578899,10785,63140,1,750,80
782048,1148,1009,43301,87894,2725,4399,35094,585463,10785,63140,1,750,80
800062,1148,1009,44199,86048,2779,4413,36460,605673,10785,63140,1,750,80
795788,1148,1009,43078,87584,2782,4707,37223,599981,10785,63140,1,750,80
784286,1148,1009,43175,86870,2751,4724,35923,588318,10785,63140,1,750,80
769174,1148,1009,42550,85782,2862,6253,35077,577406,10785,63140,1,750,80

