Application class: R3
complTime,nM,nR,Mavg,Mmax,Ravg,Rmax,SHavg,SHmax,Bavg,Bmax,users,dataSize,nCores
275423,381,400,17708,30724,2120,3269,93120,229774,9609,20955,1,250,120
141743,381,400,17409,33791,2132,3384,35283,98686,9609,20955,1,250,120
126269,381,400,20911,76177,2235,3573,25637,82639,9609,20955,1,250,120
159474,381,400,19100,62058,2165,3795,41463,116609,9609,20955,1,250,120
127534,381,400,20196,65568,2157,3741,26396,82519,9609,20955,1,250,120
94566,381,400,17630,33978,2260,3651,14209,51095,9609,20955,1,250,120
105114,381,400,18337,33632,2251,3620,18930,60914,9609,20955,1,250,120
215385,381,400,18549,37217,2126,3566,65787,169958,9609,20955,1,250,120
89068,381,400,17514,32791,2236,3731,11992,45443,9609,20955,1,250,120
191200,381,400,17792,33444,2193,3610,58226,149270,9609,20955,1,250,120
219411,381,400,19175,36818,2153,3395,66734,173542,9609,20955,1,250,120
97891,381,400,18061,36544,2229,3657,15241,54312,9609,20955,1,250,120
113151,381,400,17368,32023,2548,10824,18211,60235,9609,20955,1,250,120
85513,381,400,17374,30763,2293,3820,11360,43888,9609,20955,1,250,120
89058,381,400,17103,32107,2385,4814,12847,46383,9609,20955,1,250,120
194793,381,400,54643,85590,2350,3560,24925,93143,9609,20955,1,250,120
153241,381,400,17350,30790,2150,3462,41174,112262,9609,20955,1,250,120
132011,381,400,18596,33590,2225,3855,30679,89231,9609,20955,1,250,120
111617,381,400,18499,37519,2240,3551,20919,66838,9609,20955,1,250,120
150540,381,400,17445,33296,2170,3902,39526,106752,9609,20955,1,250,120

