complTime,dataSize,nCores
83021,48547566,120
79817,48547566,120
80748,48547566,120
78109,48547566,120
84839,48547566,120
84099,48547566,120
78223,48547566,120
79891,48547566,120
84822,48547566,120
80958,48547566,120
83407,48547566,120
94370,48547566,120
83848,48547566,120
77833,48547566,120
83025,48547566,120
78890,48547566,120
83306,48547566,120
97338,48547566,120
86814,48547566,120
79378,48547566,120
