Application class: R1
complTime,nM,nR,Mavg,Mmax,Ravg,Rmax,SHavg,SHmax,Bavg,Bmax,users,dataSize,nCores
102601,144,151,13581,30817,1510,2442,10697,60738,34104,42813,1,250,72
100759,144,151,13333,29756,1366,2823,10275,59138,34104,42813,1,250,72
108161,144,151,13619,30445,1368,2087,12222,65261,34104,42813,1,250,72
110172,144,151,14514,31606,1331,2179,11842,69200,34104,42813,1,250,72
103045,144,151,12914,30634,1381,2440,11294,61393,34104,42813,1,250,72
100739,144,151,13312,29197,1338,2166,10476,59849,34104,42813,1,250,72
100810,144,151,13731,32304,1309,1863,9875,58679,34104,42813,1,250,72
97910,144,151,12971,28293,1341,2311,9987,56863,34104,42813,1,250,72
100877,144,151,13434,29796,1313,1864,10339,60486,34104,42813,1,250,72
100104,144,151,13750,29018,1485,2526,10063,56160,34104,42813,1,250,72
103013,144,151,12656,29209,1450,2798,11306,57796,34104,42813,1,250,72
101347,144,151,12873,31190,1312,1978,11083,61499,34104,42813,1,250,72
101460,144,151,13321,29648,1307,2004,10444,60038,34104,42813,1,250,72
111850,144,151,13854,31817,1305,1940,12370,71585,34104,42813,1,250,72
112585,144,151,14218,29903,1350,2147,12093,69149,34104,42813,1,250,72
263307,144,151,46589,77439,1437,2194,25446,166850,34104,42813,1,250,72
102698,144,151,13865,31250,1369,2494,10843,61616,34104,42813,1,250,72
101335,144,151,13189,30221,1421,2737,10535,59625,34104,42813,1,250,72
102639,144,151,14093,32460,1343,2043,10199,60098,34104,42813,1,250,72
99973,144,151,12980,30519,1319,1756,10741,60363,34104,42813,1,250,72

