complTime,dataSize,nCores
25455,48547566,80
27493,48547566,80
25206,48547566,80
24827,48547566,80
26001,48547566,80
25056,48547566,80
25825,48547566,80
24785,48547566,80
25896,48547566,80
29064,48547566,80
25617,48547566,80
26190,48547566,80
24916,48547566,80
25067,48547566,80
25548,48547566,80
25688,48547566,80
27106,48547566,80
26394,48547566,80
24759,48547566,80
25721,48547566,80
