complTime,dataSize,nCores
23066,18271305,80
25145,18271305,80
24589,18271305,80
24878,18271305,80
23253,18271305,80
22856,18271305,80
22267,18271305,80
22388,18271305,80
22281,18271305,80
22341,18271305,80
22248,18271305,80
22567,18271305,80
23553,18271305,80
28168,18271305,80
22464,18271305,80
24789,18271305,80
24757,18271305,80
24855,18271305,80
22402,18271305,80
22309,18271305,80
