complTime,dataSize,nCores
22815,31321566,100
24612,31321566,100
32881,31321566,100
25239,31321566,100
24800,31321566,100
24747,31321566,100
24791,31321566,100
23753,31321566,100
22701,31321566,100
23474,31321566,100
22949,31321566,100
22191,31321566,100
22431,31321566,100
24998,31321566,100
24957,31321566,100
25590,31321566,100
24952,31321566,100
34527,31321566,100
22304,31321566,100
23045,31321566,100
