complTime,dataSize,nCores
35012,31321566,60
25514,31321566,60
23261,31321566,60
22458,31321566,60
22548,31321566,60
24572,31321566,60
22645,31321566,60
25507,31321566,60
22411,31321566,60
24633,31321566,60
22835,31321566,60
22836,31321566,60
24325,31321566,60
22727,31321566,60
24646,31321566,60
27339,31321566,60
23479,31321566,60
22057,31321566,60
24365,31321566,60
24679,31321566,60
