complTime,dataSize,nCores
67768,783000000,60
39785,783000000,60
46651,783000000,60
39727,783000000,60
40717,783000000,60
40404,783000000,60
64491,783000000,60
43908,783000000,60
42998,783000000,60
60675,783000000,60
48241,783000000,60
51209,783000000,60
41063,783000000,60
40920,783000000,60
52642,783000000,60
54017,783000000,60
41196,783000000,60
40194,783000000,60
61997,783000000,60
58179,783000000,60
