complTime,dataSize,nCores
46340,783000000,100
36948,783000000,100
36107,783000000,100
35305,783000000,100
38907,783000000,100
36559,783000000,100
36954,783000000,100
38784,783000000,100
34702,783000000,100
38163,783000000,100
35948,783000000,100
32829,783000000,100
43927,783000000,100
34256,783000000,100
38806,783000000,100
37859,783000000,100
36845,783000000,100
36531,783000000,100
40774,783000000,100
35511,783000000,100
