Application class: R4
complTime,nM,nR,Mavg,Mmax,Ravg,Rmax,SHavg,SHmax,Bavg,Bmax,users,dataSize,nCores
220897,288,302,14835,36443,1911,2600,12385,150563,920625,1111218,1,250,72
464422,288,302,37360,82002,2012,4104,26425,343846,920625,1111218,1,250,72
354334,288,302,25646,85366,1874,2907,21805,278604,920625,1111218,1,250,72
194805,288,302,11777,29933,1933,3317,11652,126672,920625,1111218,1,250,72
448884,288,302,35040,81636,1845,2704,26555,373110,920625,1111218,1,250,72
351334,288,302,26128,77097,1931,3288,20615,256183,920625,1111218,1,250,72
198372,288,302,12522,32925,1832,2830,11594,131061,920625,1111218,1,250,72
338481,288,302,23708,80542,2030,3814,20777,259701,920625,1111218,1,250,72
473238,288,302,37107,87067,1986,3533,27945,384968,920625,1111218,1,250,72
314871,288,302,23474,85951,1827,3272,17749,242303,920625,1111218,1,250,72
315563,288,302,22550,60850,1856,3016,18727,234623,920625,1111218,1,250,72
272410,288,302,18899,43864,1938,3610,16036,203190,920625,1111218,1,250,72
218351,288,302,14065,41957,1877,3265,12992,149519,920625,1111218,1,250,72
202617,288,302,11526,33020,3098,11041,11642,124119,920625,1111218,1,250,72
397218,288,302,32119,84284,2011,4271,21323,279558,920625,1111218,1,250,72
489839,288,302,40809,86973,1934,3167,27122,361158,920625,1111218,1,250,72
439875,288,302,34208,80921,1836,3046,25745,345328,920625,1111218,1,250,72
276697,288,302,20168,63641,1887,3450,15423,188999,920625,1111218,1,250,72
209507,288,302,14483,43547,1827,2834,11218,134279,920625,1111218,1,250,72
419256,288,302,33489,86141,2490,11325,22061,293493,920625,1111218,1,250,72

