complTime,nCores
42403,120
34973,120
32841,120
33931,120
38646,120
40496,120
37604,120
37013,120
36045,120
45119,120
40570,120
39263,120
36173,120
36710,120
39542,120
37860,120
40333,120
35697,120
39131,120
35832,120
