complTime,nCores
400682,60
371669,60
416357,60
407320,60
396581,60
360306,60
406589,60
400689,60
391037,60
398644,60
399077,60
390314,60
417664,60
392148,60
403194,60
318686,60
478697,60
250818,60
380252,60
410528,60
