complTime,nCores
325305,80
289664,80
325006,80
209424,80
317381,80
217002,80
316241,80
185205,80
293516,80
296030,80
265190,80
161764,80
177169,80
322223,80
177730,80
407738,80
255791,80
309627,80
221320,80
303099,80
