complTime,nCores
265721,100
130677,100
242548,100
252435,100
115412,100
188494,100
234920,100
249919,100
228554,100
187180,100
154318,100
239196,100
156117,100
194450,100
248257,100
154650,100
240351,100
208753,100
135292,100
243385,100
