Application class: R5
complTime,nM,nR,Mavg,Mmax,Ravg,Rmax,SHavg,SHmax,Bavg,Bmax,users,dataSize,nCores
40570,64,68,16151,17278,1372,1876,3363,4744,798,1792,1,1000,120
40333,64,68,17915,30363,1633,1958,7864,13162,798,1792,1,1000,120
35832,64,68,16492,18212,1391,1917,3314,4429,798,1792,1,1000,120
38646,64,68,15878,16836,1302,1510,2933,3239,798,1792,1,1000,120
36710,64,68,15977,17672,1366,1997,3543,6221,798,1792,1,1000,120
36173,64,68,16424,18494,1364,2025,3308,4511,798,1792,1,1000,120
37013,64,68,15950,17679,1344,1662,3320,4431,798,1792,1,1000,120
35697,64,68,16524,18123,1402,2189,3606,5468,798,1792,1,1000,120
34973,64,68,16519,18756,1329,2226,3286,4725,798,1792,1,1000,120
37604,64,68,16032,17296,1308,1481,3036,4139,798,1792,1,1000,120
32841,64,68,16585,18333,1463,2775,3758,4673,798,1792,1,1000,120
36045,64,68,16427,17773,1517,2254,4208,6865,798,1792,1,1000,120
40496,64,68,17895,28713,1599,2079,8406,13437,798,1792,1,1000,120
45119,64,68,15970,17175,3480,10108,3034,3842,798,1792,1,1000,120
39542,64,68,15754,16451,1403,1794,3043,3361,798,1792,1,1000,120
42403,64,68,24163,28585,1292,2035,3302,4700,798,1792,1,1000,120
39263,64,68,15730,16925,1326,1497,2932,3178,798,1792,1,1000,120
39131,64,68,15964,17821,1385,1652,3088,3530,798,1792,1,1000,120
33931,64,68,16302,17967,1413,2088,3725,5976,798,1792,1,1000,120
37860,64,68,15997,18504,1468,2047,3574,5162,798,1792,1,1000,120

