complTime,nCores
358072,120
304006,120
314119,120
364220,120
279767,120
345782,120
408552,120
358857,120
322246,120
321055,120
329336,120
410698,120
358184,120
342199,120
386448,120
344096,120
367698,120
319094,120
407704,120
346383,120
