complTime,nCores
432981,80
504765,80
386503,80
489736,80
433095,80
433251,80
385000,80
434535,80
585657,80
426539,80
415043,80
488077,80
409851,80
412313,80
434207,80
427892,80
418695,80
423742,80
419586,80
419584,80
