complTime,nCores
277938,120
237835,120
241611,120
279040,120
280150,120
271289,120
274730,120
282814,120
275287,120
290711,120
433521,120
252316,120
240523,120
302872,120
172013,120
242932,120
260974,120
276613,120
270513,120
344465,120
