complTime,dataSize,nCores
446310,1439977468,100
313800,1439977468,100
406914,1439977468,100
447187,1439977468,100
406586,1439977468,100
328036,1439977468,100
461411,1439977468,100
423533,1439977468,100
346359,1439977468,100
381798,1439977468,100
367333,1439977468,100
279555,1439977468,100
415663,1439977468,100
389402,1439977468,100
449447,1439977468,100
424041,1439977468,100
425774,1439977468,100
439288,1439977468,100
445797,1439977468,100
438324,1439977468,100
