complTime,dataSize,nCores
223577,720007118,100
167455,720007118,100
189788,720007118,100
274987,720007118,100
138839,720007118,100
150988,720007118,100
103304,720007118,100
204898,720007118,100
132850,720007118,100
101069,720007118,100
196440,720007118,100
116386,720007118,100
198948,720007118,100
109801,720007118,100
238918,720007118,100
133242,720007118,100
171906,720007118,100
224576,720007118,100
119758,720007118,100
166455,720007118,100
