complTime,dataSize,nCores
289012,720007118,80
136870,720007118,80
193176,720007118,80
169786,720007118,80
207019,720007118,80
187845,720007118,80
237639,720007118,80
121078,720007118,80
131301,720007118,80
297786,720007118,80
224060,720007118,80
240771,720007118,80
142020,720007118,80
232749,720007118,80
242918,720007118,80
163070,720007118,80
192534,720007118,80
163521,720007118,80
192826,720007118,80
181785,720007118,80
