complTime,dataSize,nCores
194793,720007118,120
89068,720007118,120
219411,720007118,120
111617,720007118,120
159474,720007118,120
113151,720007118,120
191200,720007118,120
105114,720007118,120
97891,720007118,120
85513,720007118,120
275423,720007118,120
153241,720007118,120
94566,720007118,120
127534,720007118,120
89058,720007118,120
150540,720007118,120
141743,720007118,120
215385,720007118,120
132011,720007118,120
126269,720007118,120
