complTime,nCores
79065,80
73415,80
79111,80
77055,80
76457,80
82525,80
75490,80
79932,80
75437,80
73872,80
81900,80
79874,80
82386,80
77956,80
75884,80
77911,80
80559,80
73817,80
78087,80
80871,80
