complTime,nCores
81143,60
78839,60
79723,60
85550,60
82419,60
87832,60
76744,60
77809,60
76338,60
77668,60
79961,60
86236,60
77806,60
78067,60
75318,60
79317,60
77421,60
80346,60
79153,60
84110,60
