complTime,nCores
490851,100
489181,100
498481,100
624239,100
498964,100
495884,100
491267,100
508987,100
495564,100
493747,100
494067,100
621215,100
501373,100
498057,100
572994,100
498100,100
495711,100
511370,100
512593,100
493567,100
