complTime,nCores
798063,60
799256,60
801753,60
808403,60
800083,60
796384,60
812471,60
790245,60
831170,60
811397,60
807388,60
803020,60
804833,60
830367,60
806663,60
786571,60
836895,60
802383,60
810948,60
831517,60
