complTime,nCores
501520,120
484801,120
484555,120
498157,120
596851,120
504590,120
490509,120
525059,120
481321,120
495976,120
500927,120
535494,120
498713,120
505114,120
579184,120
497092,120
495017,120
505421,120
491133,120
485787,120
