complTime,nCores
596453,80
617564,80
607336,80
623388,80
632195,80
609552,80
633637,80
636005,80
608607,80
613917,80
610758,80
608042,80
628063,80
618023,80
596981,80
601201,80
619411,80
682793,80
614306,80
602682,80
