Application class: R3
complTime,nM,nR,Mavg,Mmax,Ravg,Rmax,SHavg,SHmax,Bavg,Bmax,users,dataSize,nCores
330742,381,400,18142,70831,1480,2624,14428,243394,9609,20955,1,250,90
484489,381,400,27676,83351,1521,3839,22155,397103,9609,20955,1,250,90
605167,381,400,37877,85920,1546,2894,25715,467429,9609,20955,1,250,90
531406,381,400,30292,82203,1506,2347,24691,442412,9609,20955,1,250,90
336897,381,400,18643,69182,1578,2549,14717,252160,9609,20955,1,250,90
289752,381,400,13887,59965,1583,3105,13980,200988,9609,20955,1,250,90
415306,381,400,23710,76612,1485,2248,18387,329486,9609,20955,1,250,90
541493,381,400,32994,88730,1546,2566,23343,420127,9609,20955,1,250,90
325186,381,400,17378,40195,1556,2959,14259,227041,9609,20955,1,250,90
275304,381,400,14112,40638,1551,2667,11929,178434,9609,20955,1,250,90
305847,381,400,15122,39635,1506,2680,14268,222391,9609,20955,1,250,90
353146,381,400,17795,44732,1499,2849,17094,270714,9609,20955,1,250,90
424573,381,400,21249,50361,1554,2770,21568,336682,9609,20955,1,250,90
311735,381,400,17965,86418,1483,2198,12416,202504,9609,20955,1,250,90
405196,381,400,21557,41620,1522,2736,19188,308181,9609,20955,1,250,90
596762,381,400,35247,83534,1551,3218,26323,453420,9609,20955,1,250,90
291587,381,400,14566,41859,1503,2487,13398,204298,9609,20955,1,250,90
526140,381,400,31326,83224,1545,2553,23108,389586,9609,20955,1,250,90
343211,381,400,18698,52448,1607,3756,14921,244409,9609,20955,1,250,90
255231,381,400,11951,30082,2221,11230,11020,161967,9609,20955,1,250,90

