complTime,nCores
73643,80
72443,80
76838,80
72948,80
68867,80
71632,80
69788,80
72010,80
70750,80
75731,80
67319,80
72526,80
72867,80
80030,80
74902,80
74493,80
78538,80
75887,80
71280,80
72384,80
