complTime,nCores
80907,60
73564,60
72720,60
72619,60
66987,60
72312,60
69448,60
70217,60
76652,60
67244,60
74205,60
78873,60
71682,60
71460,60
75387,60
75641,60
69774,60
69674,60
73416,60
67439,60
