Application class: R5
complTime,nM,nR,Mavg,Mmax,Ravg,Rmax,SHavg,SHmax,Bavg,Bmax,users,dataSize,nCores
23374,3,3,11743,14295,1434,1465,3926,4236,150,150,1,750,80
23182,3,3,11819,14387,1425,1431,4083,4439,150,150,1,750,80
23710,3,3,12221,15132,1384,1561,4489,4622,150,150,1,750,80
24072,3,3,12056,14856,1419,1462,4401,4564,150,150,1,750,80
24880,3,3,13417,16054,1433,1455,5432,5685,150,150,1,750,80
21990,3,3,11607,13307,1337,1432,3155,3433,150,150,1,750,80
24325,3,3,12357,15291,1365,1461,4899,5376,150,150,1,750,80
25100,3,3,13172,16028,1413,1421,5494,5628,150,150,1,750,80
26851,3,3,13530,17342,1435,1447,5955,6405,150,150,1,750,80
23033,3,3,12075,13953,1333,1439,2739,2911,150,150,1,750,80
24505,3,3,13244,15802,1417,1425,4483,4633,150,150,1,750,80
22288,3,3,11541,13525,1399,1429,3349,3461,150,150,1,750,80
26071,3,3,12009,14047,1424,1428,3694,3757,150,150,1,750,80
22893,3,3,11622,13484,1340,1436,3535,3565,150,150,1,750,80
24786,3,3,13546,15981,1426,1438,4701,4713,150,150,1,750,80
24882,3,3,13688,15957,1437,1461,4567,4746,150,150,1,750,80
23183,3,3,11827,13597,1330,1439,2925,3429,150,150,1,750,80
22022,3,3,11924,13846,1337,1440,3349,3386,150,150,1,750,80
23027,3,3,11285,13404,1433,1456,4406,4508,150,150,1,750,80
23721,3,3,12422,15030,1423,1445,5391,5552,150,150,1,750,80

