complTime,dataSize,nCores
358072,720000376,120
304006,720000376,120
314119,720000376,120
364220,720000376,120
279767,720000376,120
345782,720000376,120
408552,720000376,120
358857,720000376,120
322246,720000376,120
321055,720000376,120
329336,720000376,120
410698,720000376,120
358184,720000376,120
342199,720000376,120
386448,720000376,120
344096,720000376,120
367698,720000376,120
319094,720000376,120
407704,720000376,120
346383,720000376,120
