complTime,dataSize,nCores
432981,720000376,80
504765,720000376,80
386503,720000376,80
489736,720000376,80
433095,720000376,80
433251,720000376,80
385000,720000376,80
434535,720000376,80
585657,720000376,80
426539,720000376,80
415043,720000376,80
488077,720000376,80
409851,720000376,80
412313,720000376,80
434207,720000376,80
427892,720000376,80
418695,720000376,80
423742,720000376,80
419586,720000376,80
419584,720000376,80
