Application class: R5
complTime,nM,nR,Mavg,Mmax,Ravg,Rmax,SHavg,SHmax,Bavg,Bmax,users,dataSize,nCores
26836,4,4,12981,13506,1322,1444,2781,2894,156,200,1,250,72
24644,4,4,13235,14581,1228,1433,2679,2891,156,200,1,250,72
25996,4,4,13402,14724,1295,1427,2791,2904,156,200,1,250,72
24687,4,4,13449,15522,1295,1408,2692,2829,156,200,1,250,72
26080,4,4,13478,15417,1308,1454,2950,3283,156,200,1,250,72
26856,4,4,15054,16073,1419,1440,2857,2883,156,200,1,250,72
24748,4,4,13538,15982,1402,1418,2831,2862,156,200,1,250,72
25123,4,4,12711,13365,1263,1443,2782,2882,156,200,1,250,72
24058,4,4,13306,15493,1300,1425,2857,3414,156,200,1,250,72
26850,4,4,13459,15475,1237,1344,2829,2914,156,200,1,250,72
24993,4,4,13054,15112,1207,1418,2547,2600,156,200,1,250,72
25238,4,4,12764,13584,1240,1437,2695,2920,156,200,1,250,72
25100,4,4,14331,16044,1263,1426,2623,2861,156,200,1,250,72
23581,4,4,12476,13380,1259,1397,2702,2910,156,200,1,250,72
24556,4,4,12841,13619,1355,1450,2561,2734,156,200,1,250,72
24790,4,4,14039,16281,1297,1440,2865,3381,156,200,1,250,72
27028,4,4,13403,13878,1338,1448,2802,2927,156,200,1,250,72
24746,4,4,13421,16016,1262,1422,2766,2838,156,200,1,250,72
25120,4,4,14197,16117,1415,1450,2740,2851,156,200,1,250,72
24815,4,4,13402,15381,1230,1417,2737,2852,156,200,1,250,72

