Application class: R3
complTime,nM,nR,Mavg,Mmax,Ravg,Rmax,SHavg,SHmax,Bavg,Bmax,users,dataSize,nCores
274985,381,400,12311,43107,2234,10913,12352,170404,9609,20955,1,250,72
446798,381,400,25447,80292,2162,10593,19738,354323,9609,20955,1,250,72
615404,381,400,36832,82934,1569,2880,27730,477113,9609,20955,1,250,72
271894,381,400,13109,31083,1477,2283,12500,189738,9609,20955,1,250,72
479245,381,400,28563,81212,1501,2660,20820,381295,9609,20955,1,250,72
358900,381,400,16860,53712,1530,2663,18730,275208,9609,20955,1,250,72
270700,381,400,12721,33675,1563,3121,12793,185123,9609,20955,1,250,72
417146,381,400,21341,41277,1568,2422,20728,331828,9609,20955,1,250,72
290820,381,400,13882,37632,1485,2335,14186,212420,9609,20955,1,250,72
336125,381,400,18097,41742,1539,2824,14962,242107,9609,20955,1,250,72
363396,381,400,20330,82761,1517,2975,15490,280203,9609,20955,1,250,72
515520,381,400,29024,82653,2305,10734,23246,414283,9609,20955,1,250,72
292194,381,400,13313,40798,2382,10380,13827,198416,9609,20955,1,250,72
306455,381,400,15060,45025,1539,3070,14629,224122,9609,20955,1,250,72
374693,381,400,20238,42225,1515,2477,17151,280389,9609,20955,1,250,72
587306,381,400,36218,86212,1569,2738,25346,446543,9609,20955,1,250,72
388188,381,400,24868,88021,1512,3440,14118,249909,9609,20955,1,250,72
601622,381,400,35540,82443,1497,2618,27592,472337,9609,20955,1,250,72
303474,381,400,15334,59849,2077,10446,12724,201191,9609,20955,1,250,72
248439,381,400,11977,52898,1538,2848,10886,166240,9609,20955,1,250,72

