Application class: R3
complTime,nM,nR,Mavg,Mmax,Ravg,Rmax,SHavg,SHmax,Bavg,Bmax,users,dataSize,nCores
1045604,757,793,43221,87750,2841,11857,29339,783582,6222,41635,1,500,60
1038278,757,793,42114,83108,2675,4566,30549,788266,6222,41635,1,500,60
1030253,757,793,43167,83165,2645,4329,29127,782017,6222,41635,1,500,60
1034886,757,793,42321,86386,2623,5106,30305,781368,6222,41635,1,500,60
1041235,757,793,43277,86504,2807,11778,29424,786225,6222,41635,1,500,60
1018968,757,793,41858,86608,2610,4241,29377,768988,6222,41635,1,500,60
1031777,757,793,42916,87048,2630,4495,29604,780693,6222,41635,1,500,60
1036897,757,793,43117,84936,2615,4792,29528,786506,6222,41635,1,500,60
1015894,757,793,41932,82746,2679,11948,28543,764363,6222,41635,1,500,60
1023024,757,793,42010,83092,2752,9980,29319,767222,6222,41635,1,500,60
1020812,757,793,42355,85204,2733,12248,28921,767390,6222,41635,1,500,60
1033393,757,793,43009,88084,2593,4389,29326,784622,6222,41635,1,500,60
1024395,757,793,42288,86285,2727,12075,29048,767495,6222,41635,1,500,60
1042002,757,793,43738,87137,2747,11997,28959,787047,6222,41635,1,500,60
1060123,757,793,43913,86145,2897,12358,29974,802599,6222,41635,1,500,60
1026271,757,793,42113,83005,2572,4140,30017,776115,6222,41635,1,500,60
1017827,757,793,42763,86098,2687,3982,28698,768554,6222,41635,1,500,60
1033017,757,793,42312,87099,2789,11981,29018,782866,6222,41635,1,500,60
1039553,757,793,43087,85215,2573,6606,30236,791504,6222,41635,1,500,60
1015910,757,793,41770,84589,2503,4620,28828,765678,6222,41635,1,500,60

