complTime,dataSize,nCores
346126,720015053,100
322248,720015053,100
389432,720015053,100
384803,720015053,100
217427,720015053,100
336216,720015053,100
275541,720015053,100
415862,720015053,100
399723,720015053,100
472913,720015053,100
337827,720015053,100
323014,720015053,100
346500,720015053,100
372214,720015053,100
308115,720015053,100
330196,720015053,100
328510,720015053,100
336496,720015053,100
333596,720015053,100
322319,720015053,100
