complTime,dataSize,nCores
596453,1079995733,80
617564,1079995733,80
607336,1079995733,80
623388,1079995733,80
632195,1079995733,80
609552,1079995733,80
633637,1079995733,80
636005,1079995733,80
608607,1079995733,80
613917,1079995733,80
610758,1079995733,80
608042,1079995733,80
628063,1079995733,80
618023,1079995733,80
596981,1079995733,80
601201,1079995733,80
619411,1079995733,80
682793,1079995733,80
614306,1079995733,80
602682,1079995733,80
