complTime,dataSize,nCores
413787,720015053,80
400355,720015053,80
404967,720015053,80
409936,720015053,80
414678,720015053,80
408002,720015053,80
425392,720015053,80
413959,720015053,80
412951,720015053,80
405506,720015053,80
425259,720015053,80
403523,720015053,80
403058,720015053,80
393880,720015053,80
410344,720015053,80
415182,720015053,80
406732,720015053,80
420603,720015053,80
410228,720015053,80
409196,720015053,80
