complTime,nCores
782048,80
786371,80
786306,80
784286,80
802181,80
790162,80
787102,80
794598,80
769594,80
802740,80
895584,80
800062,80
776035,80
784475,80
773446,80
769174,80
780055,80
783129,80
795788,80
783161,80
